bedrooms,rent,sqft,date,longitude,latitude
1.0,640.0,,2014-05-22,-94.199824,45.598395
1.0,1400.0,610.0,2014-06-20,-71.143109,42.343878
4.0,850.0,,2014-06-18,-114.632686,32.700347
3.0,1375.0,,2014-05-17,-87.6126,41.5467
4.0,2195.0,,2014-05-16,-148.9872,61.6303
1.0,503.0,650.0,2014-06-13,-112.1767,33.5311
2.0,1355.0,1062.0,2014-05-14,-96.820938,32.825189
1.0,670.0,686.0,2014-06-08,-98.587017,29.557294
,750.0,,2014-05-18,-72.9318,41.3184
2.0,730.0,900.0,2014-07-07,-97.4067,35.233000000000004
1.0,2000.0,900.0,2014-06-28,-122.535174,38.009453
1.0,700.0,440.0,2014-05-30,-97.5196,35.491
,,,2014-06-11,-82.3873,29.6132
1.0,595.0,650.0,2014-06-23,-117.28125,34.12721
2.0,1569.0,,2014-06-24,-122.247248,47.848887
1.0,1600.0,,2014-05-18,-71.125024,42.352236
2.0,575.0,,2014-06-21,-79.8452,40.3417
1.0,1799.0,,2014-06-24,-87.62554399999998,41.857773
2.0,625.0,1081.0,2014-05-13,-115.069334,36.188563
1.0,1600.0,722.0,2014-05-25,-122.3015,47.717
1.0,1575.0,,2014-05-17,-71.1329,42.3535
3.0,850.0,1100.0,2014-05-22,-121.4438,38.4797
2.0,1050.0,921.0,2014-06-26,-121.323392,38.676728
1.0,1380.0,760.0,2014-06-19,-104.942329,39.719566
1.0,687.0,610.0,2014-05-20,-78.878693,42.975416
2.0,1215.0,,2014-05-14,-76.968446,38.843117
1.0,1480.0,700.0,2014-06-07,-117.664776,33.660817
1.0,935.0,750.0,2014-06-16,-122.209661,47.315379
3.0,1650.0,1583.0,2014-05-15,-80.0834,26.5175
2.0,1477.0,1105.0,2014-06-23,-117.886324,34.106725
3.0,1100.0,,2014-06-23,-72.70100000000001,41.7691
4.0,1825.0,,2014-05-23,-80.3215,26.1097
,,,2014-05-17,-97.7195,30.4254
2.0,1425.0,900.0,2014-06-08,-117.990506,33.674768
2.0,850.0,,2014-06-02,-75.2681,39.9578
1.0,225.0,,2014-06-21,-84.8081,35.5072
1.0,425.0,595.0,2014-05-21,-96.653831,40.768619
3.0,1350.0,,2014-06-16,-76.623673,39.201448
2.0,2500.0,1500.0,2014-07-07,-117.15786,32.741371
2.0,800.0,1200.0,2014-06-18,-95.9629,41.2435
3.0,3995.0,1352.0,2014-05-25,-118.446865,34.111378
1.0,600.0,,2014-06-03,-124.081277,40.903443
1.0,434.0,,2014-05-27,-81.20959599999998,28.582826
3.0,795.0,1500.0,2014-06-09,-117.432583,47.688369
,,,2014-06-10,-97.3343,31.0895
,,,2014-05-22,-98.4554,29.4821
4.0,3400.0,,2014-05-31,-73.947313,40.674162
1.0,720.0,,2014-06-27,-106.3016,31.7677
1.0,1553.0,,2014-05-22,-118.454357,34.153890999999994
3.0,1450.0,,2014-05-28,-80.2205,26.215999999999998
1.0,1800.0,,2014-05-31,-71.119798,42.381746
3.0,,836.0,2014-06-23,-117.953268,33.927052
2.0,515.0,860.0,2014-06-18,-90.217917,38.773938
2.0,5500.0,,2014-05-27,-73.95362,40.719892
1.0,750.0,650.0,2014-06-09,-116.528147,33.826818
4.0,1950.0,2600.0,2014-05-19,-76.083454,36.846755
,1395.0,,2014-06-20,-75.1741,39.9513
1.0,600.0,800.0,2014-05-27,-106.322281,42.84336500000001
,625.0,,2014-06-26,-114.0252,46.8563
2.0,2195.0,,2014-05-29,-73.923834,40.688541
2.0,650.0,,2014-05-29,-81.5258,41.6025
1.0,1327.0,855.0,2014-06-02,-96.8044,32.7904
2.0,750.0,1500.0,2014-05-12,-84.147,34.025999999999996
3.0,900.0,1350.0,2014-05-27,-79.897947,36.106693
1.0,525.0,655.0,2014-05-13,-115.07376200000002,36.115681
1.0,1697.0,903.0,2014-05-24,-97.078354,32.93235
,550.0,825.0,2014-06-15,-110.25623799999998,31.486983
2.0,950.0,900.0,2014-05-26,-97.850912,30.225941
2.0,1845.0,1028.0,2014-06-16,-117.171895,32.768699
1.0,500.0,,2014-07-09,-122.8282,45.8608
2.0,1095.0,,2014-07-04,-115.228043,36.059924
,,,2014-06-21,-84.3307,39.2692
4.0,3995.0,2402.0,2014-06-24,-86.506519,30.393015
2.0,1900.0,,2014-06-21,-71.149839,42.337665
3.0,1295.0,,2014-06-08,-93.312967,45.038854
,1775.0,550.0,2014-05-14,-71.053894,42.367
3.0,1050.0,1164.0,2014-06-09,-123.1334,44.1005
1.0,999.0,,2014-05-14,-85.303128,35.051716
2.0,1095.0,850.0,2014-05-29,-89.418883,43.062617
3.0,1550.0,1500.0,2014-05-18,-117.393551,34.111129
2.0,635.0,940.0,2014-05-20,-79.26648399999998,37.33404
,1400.0,850.0,2014-05-22,-80.160241,26.1176
,,,2014-06-24,-118.117562,34.704712
1.0,400.0,,2014-07-02,-83.5974,41.6504
1.0,600.0,671.0,2014-06-16,-81.57719399999998,30.362012
1.0,2106.0,757.0,2014-06-19,-117.868189,33.700519
1.0,1552.0,,2014-05-21,-118.454357,34.153890999999994
3.0,1100.0,,2014-05-29,-80.699338,40.16793
3.0,1200.0,1300.0,2014-06-18,-104.690695,38.39164
1.0,1350.0,664.0,2014-05-15,-122.31753700000002,47.659883
1.0,1100.0,,2014-06-23,-72.870432,41.650922
1.0,950.0,,2014-05-13,-118.157444,33.774465
1.0,2200.0,,2014-05-28,-73.950949,40.664429
2.0,,900.0,2014-06-16,-120.508,37.3302
4.0,1695.0,2200.0,2014-05-16,-122.322776,47.44389
2.0,799.0,1150.0,2014-05-23,-76.454444,37.090556
5.0,5200.0,3680.0,2014-06-17,-121.907208,37.656529
2.0,1250.0,1050.0,2014-05-15,-73.20442,41.208029
1.0,1620.0,763.0,2014-05-22,-95.4118,29.735
1.0,800.0,800.0,2014-05-21,-121.485101,45.727289
1.0,299.0,400.0,2014-06-14,-115.149786,36.121185
2.0,2125.0,1262.0,2014-06-11,-80.137217,26.133629
2.0,1300.0,,2014-06-09,-106.082664,39.617493
3.0,700.0,,2014-07-02,-74.058,42.8333
2.0,2695.0,900.0,2014-05-29,-73.981075,40.721079
2.0,750.0,,2014-07-10,-117.23588,34.121753000000005
1.0,2850.0,,2014-06-23,-87.61442199999998,41.89135200000001
2.0,1918.0,,2014-06-19,-122.253284,38.181917
3.0,975.0,,2014-06-19,-94.491275,38.932516
3.0,1750.0,1487.0,2014-05-16,-121.77303,37.986642
2.0,900.0,1000.0,2014-06-18,-121.0113,37.6746
1.0,559.0,645.0,2014-06-24,-106.679006,35.205812
,795.0,900.0,2014-07-11,-105.763707,35.57936
1.0,1200.0,1000.0,2014-05-14,-122.061826,47.613059
1.0,1300.0,650.0,2014-06-18,-117.119858,32.750936
2.0,1095.0,1173.0,2014-05-23,-122.646561,45.722016
1.0,803.0,655.0,2014-05-27,-95.646973,29.788339
3.0,1400.0,1300.0,2014-06-29,-120.8517,37.5239
1.0,690.0,550.0,2014-06-30,-121.268022,38.64476
,695.0,,2014-06-24,-93.296861,44.955378
,1075.0,,2014-06-02,-112.1202,33.8155
3.0,,,2014-05-17,-91.546991,41.65632100000001
3.0,1850.0,1800.0,2014-05-17,-120.658902,35.608983
1.0,1387.0,895.0,2014-05-16,-96.814669,32.812378
,1015.0,960.0,2014-06-21,-76.237094,36.708026
3.0,2195.0,,2014-06-21,-87.669611,41.950506
1.0,2020.0,829.0,2014-05-19,-121.968155,37.556418
1.0,699.0,200.0,2014-07-06,-120.9728,35.8093
1.0,1170.0,724.0,2014-06-06,-105.046053,40.559517
1.0,929.0,820.0,2014-05-19,-77.435856,37.525797
1.0,650.0,1000.0,2014-05-29,-73.501464,42.308689
1.0,525.0,,2014-05-15,-86.304707,32.370907
4.0,3100.0,,2014-05-16,-73.924249,40.694429
3.0,2800.0,1300.0,2014-05-15,-71.108283,42.399909
2.0,790.0,1088.0,2014-06-16,-77.319709,37.281426
3.0,1300.0,1825.0,2014-06-30,-104.775919,41.14045
3.0,1117.0,1256.0,2014-05-20,-83.764976,32.878381
2.0,625.0,850.0,2014-06-09,-120.490601,37.323537
1.0,1655.0,,2014-06-16,-97.7426,30.2713
1.0,2800.0,800.0,2014-05-14,-73.9566,40.773
,475.0,,2014-06-02,-87.8968,43.0506
3.0,1150.0,1212.0,2014-06-29,-122.918142,47.016537
4.0,2550.0,2630.0,2014-06-25,-117.3423,33.2696
1.0,449.0,850.0,2014-05-15,-86.236174,39.83782100000001
1.0,975.0,656.0,2014-05-16,-121.659788,36.687242
2.0,1200.0,,2014-05-16,-80.0161,40.4001
1.0,670.0,1000.0,2014-07-05,-90.323496,38.66204000000001
1.0,2491.0,700.0,2014-06-27,-122.088,37.3855
2.0,1309.0,940.0,2014-05-28,-122.255289,47.376333
2.0,1200.0,1100.0,2014-07-06,-112.4731,34.7757
,799.0,,2014-06-21,-115.1365,36.1008
1.0,2004.0,2000.0,2014-05-26,-95.7326,29.745
3.0,1240.0,1170.0,2014-06-25,-122.281651,47.153974
3.0,2200.0,,2014-05-27,-73.96678399999998,40.859363
3.0,1570.0,1346.0,2014-05-22,-91.5669,41.6438
4.0,585.0,1008.0,2014-05-20,-97.310157,37.621829
3.0,1550.0,,2014-06-15,-149.5085,61.3114
2.0,460.0,924.0,2014-05-27,-85.62253199999998,42.278121
1.0,1550.0,,2014-06-21,-73.950644,40.66082700000001
3.0,,1662.0,2014-05-22,-118.2987,33.7866
3.0,750.0,,2014-05-27,-97.508161,25.89981
2.0,1450.0,1100.0,2014-05-12,-72.9361,41.361999999999995
,2000.0,,2014-06-22,-83.40799999999999,33.8542
2.0,1300.0,1178.0,2014-07-02,-111.9261,33.4227
1.0,565.0,325.0,2014-05-15,-75.181668,40.025657
2.0,1550.0,,2014-05-21,-80.157,25.8965
4.0,1845.0,2464.0,2014-06-16,-112.072524,33.296084
2.0,1598.0,,2014-06-08,-95.4903,29.7422
2.0,3400.0,980.0,2014-06-02,-77.028087,38.908576
3.0,1395.0,1800.0,2014-06-16,-122.435417,47.128257
1.0,495.0,500.0,2014-05-20,-96.694429,40.802554
2.0,1400.0,1762.0,2014-06-16,-111.1459,32.4305
,450.0,,2014-06-21,-79.57830799999998,40.239304
1.0,1895.0,700.0,2014-06-13,-122.25768,37.877325
3.0,1200.0,1197.0,2014-06-10,-105.053983,40.588157
3.0,3700.0,,2014-06-23,-117.707777,33.496886
2.0,1800.0,,2014-05-13,-71.0922,42.3427
2.0,525.0,,2014-05-21,-96.8318,46.9209
,765.0,,2014-06-14,-95.4625,29.9796
2.0,575.0,1200.0,2014-05-24,-111.991176,33.466744
1.0,2600.0,,2014-05-15,-71.067666,42.349307
,925.0,450.0,2014-07-12,-116.940723,32.853736
2.0,810.0,991.0,2014-05-20,-77.86936999999998,34.234718
2.0,1358.0,680.0,2014-05-20,-74.61561999999998,40.576346
1.0,1373.0,650.0,2014-07-11,-117.194719,32.801969
3.0,1750.0,,2014-06-16,-76.86454499999998,39.22003
1.0,955.0,,2014-06-23,-74.2215,40.6565
2.0,4166.0,,2014-05-20,-73.95362,40.719892
2.0,1995.0,,2014-05-19,-77.1485,38.7596
3.0,1395.0,1750.0,2014-06-20,-82.780116,40.009366
1.0,1030.0,825.0,2014-05-13,-95.600281,29.733833
3.0,899.0,1400.0,2014-06-19,-116.5848,43.5834
1.0,670.0,,2014-05-27,-122.5477,47.183822
1.0,1250.0,729.0,2014-05-15,-104.87566,39.597422
4.0,1250.0,1300.0,2014-05-12,-82.2863,27.9922
1.0,1650.0,1157.0,2014-06-28,-122.22006,47.867098
1.0,595.0,697.0,2014-05-28,-94.720787,32.529270000000004
3.0,1900.0,2000.0,2014-05-26,-71.010684,42.237071
2.0,595.0,600.0,2014-05-22,-115.162168,36.161335
1.0,900.0,,2014-06-02,-157.864556,21.318335
1.0,1142.0,966.0,2014-06-06,-105.089808,39.63301
1.0,1090.0,707.0,2014-07-01,-105.147853,39.909133
1.0,1750.0,,2014-06-22,-71.1566,42.3478
2.0,625.0,950.0,2014-05-16,-77.444052,37.610113
1.0,645.0,600.0,2014-05-24,-96.8314,33.0005
2.0,450.0,1000.0,2014-05-17,-81.994202,28.044576
,525.0,,2014-05-21,-71.99348,42.577436
3.0,1700.0,1209.0,2014-07-03,-117.010884,32.802231
2.0,2675.0,,2014-05-16,-73.917777,40.703405
2.0,1080.0,,2014-05-11,-98.555775,29.554644
3.0,900.0,1032.0,2014-06-07,-104.747843,38.85687
3.0,700.0,2080.0,2014-06-24,-92.0248,45.0642
,,,2014-05-21,-71.0929,42.3907
3.0,,1500.0,2014-05-17,-84.171538,39.96704
,1250.0,,2014-05-28,-73.960136,40.656763
2.0,1950.0,,2014-05-12,-73.5866,40.6536
2.0,545.0,,2014-06-11,-90.2625,38.5814
1.0,755.0,717.0,2014-05-20,-98.64096,29.461990000000004
2.0,1200.0,,2014-05-21,-80.2092,26.2674
2.0,1000.0,660.0,2014-05-20,-75.16255600000002,39.987372
3.0,1500.0,,2014-06-01,-68.85767,44.504464
3.0,3450.0,,2014-05-29,-87.66334499999998,41.936126
,,,2014-06-02,-75.154471,39.988161
3.0,1249.0,1380.0,2014-05-12,-93.454155,44.851738
2.0,450.0,,2014-05-27,-85.35369,40.178314
3.0,1100.0,1400.0,2014-06-27,-122.420448,45.584479
1.0,,679.0,2014-05-27,-97.7223,30.2315
,,,2014-06-15,-84.5075,38.0287
1.0,1049.0,,2014-05-13,-80.1564,26.3464
1.0,600.0,800.0,2014-05-20,-79.28936,40.033135
3.0,1125.0,,2014-06-02,-75.92185699999997,42.097363
1.0,785.0,688.0,2014-05-19,-97.631721,30.49158
2.0,2025.0,998.0,2014-05-29,-117.122669,32.931327
2.0,945.0,,2014-05-31,-86.019258,39.946594
2.0,3000.0,1100.0,2014-05-28,-74.009571,40.777942
3.0,690.0,1000.0,2014-05-18,-78.395927,40.505936
3.0,4200.0,1470.0,2014-06-30,-122.076773,37.39124
2.0,499.0,720.0,2014-05-12,-84.3888,33.7525
2.0,1950.0,1200.0,2014-05-19,-118.120003,34.147925
4.0,1999.0,3400.0,2014-06-17,-117.1783,33.569
2.0,809.0,,2014-07-07,-94.6832,38.9568
1.0,575.0,800.0,2014-06-09,-117.312715,34.514340000000004
,425.0,430.0,2014-05-19,-82.87365799999998,39.91546500000001
3.0,1550.0,1300.0,2014-06-12,-122.228,47.2099
3.0,2700.0,,2014-05-22,-71.13055200000002,42.359987
2.0,1200.0,1444.0,2014-05-20,-79.1557,37.353
2.0,1250.0,,2014-06-24,-80.192814,25.974095
1.0,,,2014-05-17,-87.9688,44.51624
1.0,999.0,602.0,2014-05-13,-96.785466,32.785279
1.0,1525.0,,2014-06-21,-122.278376,37.863802
3.0,1450.0,1803.0,2014-07-02,-119.900901,39.522043
3.0,1150.0,1625.0,2014-06-27,-97.471017,35.624855
4.0,1295.0,,2014-05-13,-123.253571,44.591173
1.0,775.0,800.0,2014-05-31,-72.709086,41.76379
5.0,2500.0,,2014-06-20,-80.441,25.6615
1.0,620.0,500.0,2014-07-01,-121.643878,39.150226
2.0,1795.0,1200.0,2014-06-09,-117.883742,33.818315000000005
2.0,800.0,917.0,2014-06-09,-94.796005,32.55115900000001
2.0,525.0,825.0,2014-05-29,-85.755329,38.140667
1.0,3195.0,877.0,2014-05-21,-77.03456800000002,38.906558
2.0,1254.0,820.0,2014-05-22,-71.340901,42.659519
,2395.0,650.0,2014-05-29,-71.0682,42.3611
3.0,1200.0,1276.0,2014-06-13,-104.670192,38.409457
1.0,655.0,,2014-06-14,-97.6827,30.3648
,600.0,,2014-06-22,-96.58272,39.191653
1.0,3500.0,600.0,2014-05-19,-70.20531,43.738447
2.0,950.0,,2014-07-06,-90.226228,38.596849
,525.0,600.0,2014-05-22,-84.34321800000002,30.465346000000004
1.0,725.0,,2014-05-19,-73.778382,42.642371
1.0,1500.0,,2014-05-14,-122.498114,37.771934
3.0,,1076.0,2014-05-30,-115.076745,36.122433
2.0,624.0,953.0,2014-07-01,-86.137702,39.673831
1.0,1275.0,619.0,2014-06-19,-121.87306,38.008813
2.0,625.0,,2014-06-13,-92.2906,44.8356
2.0,1180.0,968.0,2014-05-27,-117.140282,33.505794
5.0,4900.0,2450.0,2014-05-14,-73.916187,40.883896
3.0,,1086.0,2014-05-29,-75.695365,38.220878000000006
,,,2014-05-29,-117.016389,32.758317
3.0,1600.0,,2014-05-19,-97.8176,30.4772
3.0,995.0,,2014-05-22,-79.8165,36.1064
,1325.0,358.0,2014-06-23,-75.16741400000002,39.95022700000001
2.0,810.0,,2014-05-19,-122.522964,47.164625
2.0,910.0,1020.0,2014-05-13,-115.2755,36.1302
1.0,400.0,,2014-05-18,-94.70953,39.105221
4.0,1550.0,3072.0,2014-05-25,-81.3622,28.3932
2.0,2150.0,,2014-05-21,-71.12531700000002,42.351947
1.0,790.0,750.0,2014-06-24,-80.126,26.656
2.0,1570.0,,2014-05-29,-95.460377,29.682535
2.0,1150.0,1050.0,2014-05-18,-93.406749,44.974316
2.0,1650.0,1100.0,2014-06-11,-117.59478,33.400029
1.0,825.0,,2014-06-18,-95.988665,36.140422
2.0,529.0,965.0,2014-05-28,-86.127684,39.732257
2.0,750.0,,2014-05-18,-81.646914,30.290218
3.0,1490.0,1500.0,2014-05-30,-84.366913,34.019364
2.0,3400.0,1147.0,2014-06-19,-122.024571,37.333841
2.0,1590.0,1050.0,2014-06-20,-122.19418,47.531569
2.0,,,2014-05-30,-82.2997,28.00251
3.0,795.0,1300.0,2014-07-12,-94.520764,38.8675
,525.0,,2014-06-02,-96.769916,32.80475
4.0,1100.0,1100.0,2014-06-10,-118.981266,35.388836
4.0,1595.0,1300.0,2014-05-30,-80.233652,25.920919
2.0,3499.0,850.0,2014-05-30,-73.95679799999998,40.774967
3.0,1780.0,1700.0,2014-05-29,-88.030273,42.136591
1.0,1950.0,760.0,2014-05-21,-73.6964,40.835
,410.0,,2014-06-27,-88.0205,44.482
1.0,899.0,816.0,2014-06-22,-84.18700000000001,30.4156
1.0,899.0,882.0,2014-06-23,-111.02294,32.221406
2.0,925.0,,2014-05-28,-122.744848,48.949048
2.0,1029.0,903.0,2014-06-21,-81.3288,28.4998
1.0,1295.0,550.0,2014-05-23,-117.132652,32.757275
4.0,2500.0,1418.0,2014-07-09,-117.17356200000002,32.822519
,,,2014-05-12,-71.1574,41.6883
,1200.0,400.0,2014-07-05,-122.062161,37.046563
1.0,899.0,607.0,2014-05-15,-96.7058,32.9462
1.0,929.0,,2014-05-16,-75.1563,39.9362
3.0,1070.0,1150.0,2014-05-16,-99.5923,27.6357
1.0,1850.0,,2014-05-28,-71.140026,42.346738
2.0,525.0,,2014-06-25,-96.3123,30.6045
3.0,875.0,,2014-06-20,-89.6495,39.8
3.0,1006.0,1079.0,2014-07-08,-122.5566,45.5411
2.0,1500.0,,2014-05-29,-80.1391,25.9449
2.0,1800.0,,2014-05-27,-71.129699,42.404754
1.0,399.0,650.0,2014-06-22,-84.3888,33.7525
1.0,1460.0,660.0,2014-06-23,-117.082457,32.975798
1.0,625.0,,2014-05-27,-75.07654699999998,40.074202
2.0,450.0,,2014-06-20,-97.320456,47.496032
2.0,425.0,,2014-05-31,-81.526977,35.756351
2.0,2599.0,1425.0,2014-05-14,-118.322859,34.192656
3.0,750.0,,2014-05-20,-118.930457,35.405667
1.0,1780.0,,2014-05-17,-87.625652,41.896732
3.0,2850.0,2000.0,2014-06-02,-87.66918100000002,41.914736
3.0,1295.0,1350.0,2014-06-07,-119.76348,39.61797
2.0,795.0,850.0,2014-06-12,-117.355319,47.582402
2.0,2900.0,,2014-05-23,-87.630634,41.872131
1.0,439.0,520.0,2014-06-11,-83.037277,39.952327
4.0,2000.0,2064.0,2014-06-23,-106.4932,31.7763
1.0,989.0,,2014-05-25,-76.4153,39.3401
3.0,1250.0,,2014-05-13,-76.8555,40.0062
1.0,1350.0,774.0,2014-06-23,-96.7851,32.8038
,500.0,500.0,2014-05-29,-94.6826,39.0248
2.0,1940.0,1138.0,2014-06-14,-97.728024,30.243646
3.0,890.0,1424.0,2014-05-21,-82.0874,29.1989
2.0,770.0,1050.0,2014-05-13,-90.1208,34.9641
2.0,795.0,975.0,2014-07-09,-89.23988299999998,42.919603
1.0,425.0,400.0,2014-07-04,-106.582832,35.071962
1.0,1229.0,658.0,2014-05-15,-71.509066,42.346947
2.0,1435.0,,2014-07-04,-97.72532,30.291126
,1350.0,,2014-05-29,-86.2614,39.7096
1.0,695.0,850.0,2014-05-14,-98.486238,29.411575
3.0,925.0,1693.0,2014-06-23,-112.4387,33.5673
1.0,832.0,669.0,2014-07-13,-97.2891,32.8664
2.0,550.0,,2014-07-13,-82.662911,34.461628999999995
2.0,927.0,900.0,2014-06-13,-121.361654,38.021709
2.0,2150.0,1100.0,2014-06-30,-121.823445,37.351903
2.0,855.0,1067.0,2014-06-25,-117.355099,47.604774
1.0,2995.0,,2014-05-12,-71.08624300000002,42.34991
,1704.0,,2014-05-27,-122.038107,37.332477
4.0,3400.0,1920.0,2014-06-29,-118.547014,34.268865000000005
,1020.0,420.0,2014-06-23,-87.641716,41.926771
3.0,995.0,1100.0,2014-05-27,-122.635593,47.570329
,1400.0,,2014-06-20,-71.097412,42.343694
2.0,1675.0,1000.0,2014-06-30,-90.080123,29.930651
4.0,739.0,,2014-05-22,-97.742245,30.279864
4.0,595.0,,2014-05-29,-82.13505699999997,41.44344
2.0,2195.0,,2014-06-01,-118.396506,34.175041
5.0,1212.0,,2014-05-24,-117.2619,33.0954
2.0,909.0,,2014-06-16,-76.2844,40.0335
2.0,1028.0,1242.0,2014-06-23,-78.6433,35.9457
,,,2014-05-28,-75.7958,44.0042
2.0,775.0,850.0,2014-06-17,-96.607528,39.16693400000001
2.0,850.0,,2014-06-14,-110.819,32.181
1.0,500.0,,2014-05-27,-81.354146,41.159852
1.0,799.0,510.0,2014-05-19,-81.4666,28.3957
1.0,1150.0,,2014-05-13,-75.16465600000002,39.96291
3.0,1150.0,1112.0,2014-06-14,-82.69897900000002,27.817368
1.0,900.0,,2014-06-24,-75.694739,40.02091
1.0,600.0,618.0,2014-06-30,-121.415695,38.622688
,,,2014-05-24,-75.2231,40.0402
1.0,2140.0,796.0,2014-06-16,-121.894589,37.69893
3.0,898.0,1322.0,2014-05-22,-84.506493,39.366554
2.0,778.0,900.0,2014-06-24,-115.07766200000002,36.122432
,,,2014-05-29,-115.100727,35.99185
1.0,765.0,600.0,2014-07-02,-114.003757,46.87735
2.0,785.0,950.0,2014-06-25,-111.9704,41.0879
4.0,1200.0,1448.0,2014-06-02,-81.44999399999998,28.614304
2.0,895.0,850.0,2014-07-05,-122.84336,45.556597
2.0,945.0,759.0,2014-05-19,-93.4481,44.913999999999994
3.0,1200.0,1544.0,2014-06-16,-117.21799999999999,33.811
2.0,1325.0,1010.0,2014-07-11,-105.138622,39.718745
2.0,2000.0,,2014-06-11,-73.534584,41.064905
3.0,675.0,,2014-06-01,-84.3745,33.6115
2.0,699.0,859.0,2014-05-19,-112.354014,33.53694
4.0,1475.0,1874.0,2014-05-31,-96.777534,44.291172
2.0,1295.0,900.0,2014-05-30,-118.603218,34.208304
2.0,1550.0,1300.0,2014-05-27,-77.2649,38.8604
2.0,700.0,890.0,2014-05-12,-112.0265,33.4061
2.0,1180.0,,2014-05-29,-77.074,38.9144
2.0,685.0,725.0,2014-06-02,-83.320989,42.633694
1.0,595.0,,2014-05-21,-119.692772,36.737731
2.0,1470.0,890.0,2014-06-28,-117.2482,33.1978
2.0,1750.0,1169.0,2014-06-17,-117.0565,32.6084
1.0,635.0,550.0,2014-05-13,-111.901181,33.407155
2.0,1760.0,915.0,2014-05-21,-80.1337,25.8198
2.0,1799.0,1076.0,2014-05-23,-77.411466,38.946497
3.0,1050.0,1700.0,2014-06-29,-107.7898,39.5491
3.0,975.0,1390.0,2014-06-27,-113.5852,37.071991
1.0,1299.0,928.0,2014-06-17,-95.497328,29.750042
4.0,1950.0,2250.0,2014-06-27,-122.861137,45.54943
1.0,950.0,550.0,2014-06-02,-76.613646,39.329922
1.0,2021.0,900.0,2014-05-12,-87.634088,41.887061
1.0,575.0,,2014-06-07,-117.411795,34.583767
3.0,2100.0,1930.0,2014-06-23,-121.1529,38.6709
,,,2014-06-09,-95.8079,36.0447
3.0,790.0,,2014-05-22,-87.73005500000002,41.867232
2.0,554.0,832.0,2014-05-23,-81.7473,30.2687
2.0,750.0,988.0,2014-05-27,-88.042781,43.175123
3.0,2950.0,,2014-05-12,-73.931401,40.699154
1.0,1595.0,,2014-06-23,-75.17118,39.94778400000001
1.0,1060.0,895.0,2014-05-15,-89.52552800000002,43.03644600000001
4.0,2895.0,2067.0,2014-06-16,-122.296296,38.276993
3.0,3115.0,2099.0,2014-07-13,-96.799624,32.794494
2.0,850.0,,2014-06-19,-89.940519,38.816439
,840.0,,2014-05-20,-87.65238000000002,41.958405
4.0,2600.0,2508.0,2014-06-24,-81.695202,26.323404
1.0,1185.0,500.0,2014-05-22,-87.643883,41.925207
1.0,955.0,270.0,2014-06-19,-117.1965,32.8239
3.0,1200.0,1650.0,2014-05-28,-97.72484,35.398418
3.0,796.0,1050.0,2014-05-20,-77.4351,37.6247
2.0,1236.0,,2014-06-02,-80.090047,26.461353000000006
3.0,1800.0,1291.0,2014-05-21,-158.1781,21.4352
3.0,900.0,1060.0,2014-05-28,-86.228385,41.682127
2.0,2875.0,,2014-05-20,-87.627511,41.870533
4.0,895.0,,2014-05-18,-84.42744300000003,33.721324
2.0,650.0,,2014-06-01,-111.930387,33.393646000000004
,1425.0,,2014-05-27,-71.143109,42.343878
1.0,2275.0,,2014-05-30,-87.625043,41.896368
2.0,700.0,750.0,2014-06-29,-116.261146,43.616798
,,,2014-06-02,-74.2355,40.7692
2.0,650.0,,2014-06-13,-94.4499,39.075
2.0,2700.0,,2014-06-21,-73.965503,40.713484
3.0,1350.0,,2014-05-19,-71.4158,41.82
2.0,850.0,,2014-06-23,-80.4839,25.4766
5.0,3495.0,3029.0,2014-06-23,-80.13608,26.862803000000003
2.0,695.0,,2014-05-19,-87.630083,41.34291500000001
3.0,2800.0,747.0,2014-06-01,-71.157886,42.339564
1.0,1025.0,650.0,2014-05-22,-117.0721,32.7607
3.0,715.0,1000.0,2014-06-21,-84.323587,30.474346
2.0,3100.0,,2014-05-24,-71.086439,42.35035
1.0,669.0,688.0,2014-05-15,-111.787802,33.384347
1.0,1079.0,871.0,2014-07-06,-81.252,32.1149
2.0,1800.0,,2014-05-14,-73.950334,40.671638
,1600.0,,2014-05-28,-71.119615,42.383356
2.0,2300.0,,2014-05-21,-87.633026,41.903108
3.0,4200.0,,2014-05-23,-73.90261600000002,40.741282
1.0,1030.0,,2014-05-20,-71.191232,42.502869
2.0,3245.0,,2014-05-18,-122.078463,37.405332
2.0,1349.0,,2014-05-14,-84.3351,33.8687
2.0,750.0,,2014-05-17,-83.634236,42.24693
1.0,2085.0,,2014-06-24,-87.609844,41.893355
2.0,1850.0,,2014-06-01,-73.90746899999998,40.673762
,514.0,,2014-07-07,-97.552217,35.514558
1.0,735.0,650.0,2014-06-28,-122.589545,47.324463
3.0,1200.0,1411.0,2014-06-30,-104.810879,38.768489
2.0,1380.0,1200.0,2014-05-12,-82.637535,27.855848
1.0,765.0,800.0,2014-05-27,-122.4825,47.2038
1.0,525.0,675.0,2014-05-28,-87.628069,40.168216
,,,2014-05-31,-84.4245,39.4182
2.0,800.0,1400.0,2014-06-29,-114.3307,34.5575
2.0,1195.0,1360.0,2014-06-09,-91.6061,41.7443
1.0,545.0,637.0,2014-05-16,-86.82648,40.418433
,,,2014-05-16,-107.3252,39.5296
2.0,2000.0,1200.0,2014-05-29,-74.1409,40.9957
3.0,2100.0,,2014-06-23,-117.6231,33.4361
